GENART_DESC;GENARTNR;TYPENR;BSK_POS;RATIO (%);AISIN;Schaeffler LuK;BLUE PRINT;EXEDY;VALEO;JAPANPARTS;BorgWarner;HERTH+BUSS JAKOPARTS;RYMEC;SACHS
Kupplungssatz;479;57428;1;0,0006;2;2;2;3;2;0;0;0;2;2
Kupplungssatz;479;117554;1;0,0006;0;2;0;2;0;0;0;0;0;2
Kupplungssatz;479;15801;1;0,0006;1;1;0;1;0;0;0;1;1;1
Kupplungssatz;479;18063;2;0,0012;0;0;1;1;1;1;0;0;0;0
Kupplungssatz;479;7743;2;0,0012;1;3;1;1;4;0;0;0;2;1
Kupplungssatz;479;33323;2;0,0012;1;1;1;1;3;1;0;1;1;2
Kupplungssatz;479;8915;1;0,0006;1;2;1;1;2;0;0;0;2;2
Kupplungssatz;479;140405;1;0,0006;0;0;0;1;3;0;0;0;0;5
Kupplungssatz;479;17747;19;0,0119;2;2;0;1;2;2;0;2;2;2
Kupplungssatz;479;865;3;0,0019;0;2;1;0;0;0;0;0;0;0
Kupplungssatz;479;18638;6;0,0037;1;3;1;1;7;1;0;1;2;2
Kupplungssatz;479;1838;40;0,025;1;1;2;1;1;0;0;0;1;1
Kupplungssatz;479;8433;2;0,0012;2;4;7;3;7;1;0;1;4;5
Kupplungssatz;479;7713;2;0,0012;2;6;6;6;9;2;0;3;6;7
Kupplungssatz;479;141863;1;0,0006;0;1;2;0;1;0;0;0;0;1
Kupplungssatz;479;52436;1;0,0006;3;2;3;2;3;1;0;1;2;0
Kupplungssatz;479;17994;3;0,0019;5;5;5;3;5;1;0;0;6;3
Kupplungssatz;479;118002;3;0,0019;0;1;3;1;4;0;0;0;4;3
Kupplungssatz;479;11030;1;0,0006;0;2;0;0;3;0;0;0;0;0
Kupplungssatz;479;8226;1;0,0006;1;1;1;1;2;0;0;0;1;1
Kupplungssatz;479;867;1;0,0006;0;2;2;0;0;0;0;0;0;3
Kupplungssatz;479;111849;1;0,0006;0;1;0;0;0;0;0;0;0;1
Kupplungssatz;479;10618;84;0,0525;1;2;1;2;2;2;0;1;1;3
Kupplungssatz;479;10210;32;0,02;3;3;2;3;3;0;0;0;0;3
Kupplungssatz;479;106453;17;0,0106;0;1;0;1;1;0;0;0;0;1
Kupplungssatz;479;3473;1;0,0006;2;0;1;2;2;2;0;0;1;1
Kupplungssatz;479;11400;1;0,0006;0;2;2;1;3;0;0;0;1;1
Kupplungssatz;479;121636;4;0,0025;1;0;1;0;3;0;0;0;0;0
Kupplungssatz;479;20569;1;0,0006;1;3;3;0;6;2;0;1;0;0
Kupplungssatz;479;146417;6;0,0037;1;2;1;0;0;0;0;0;0;2
Kupplungssatz;479;133206;1;0,0006;3;4;3;4;5;1;0;0;0;0
Kupplungssatz;479;8320;2;0,0012;0;4;0;2;3;0;0;0;2;2
Kupplungssatz;479;18523;78;0,0487;7;7;7;6;11;2;0;3;8;7
Kupplungssatz;479;134658;2;0,0012;2;3;2;2;5;1;0;2;2;2
Kupplungssatz;479;19673;4;0,0025;1;3;1;3;3;0;0;0;0;2
Kupplungssatz;479;57166;5;0,0031;0;1;0;1;2;0;0;0;1;0
Kupplungssatz;479;800801;1;0,0006;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;19564;1;0,0006;2;3;0;2;2;0;0;0;2;2
Kupplungssatz;479;18667;1;0,0006;2;3;4;1;9;1;0;2;3;3
Kupplungssatz;479;16764;1;0,0006;1;1;1;1;5;1;0;1;1;1
Kupplungssatz;479;19217;1;0,0006;1;1;1;1;2;1;0;0;0;0
Kupplungssatz;479;5292;14;0,0087;1;1;1;1;1;0;0;0;1;1
Kupplungssatz;479;7857;7;0,0044;1;1;1;1;1;2;0;1;1;1
Kupplungssatz;479;142470;1;0,0006;0;1;0;1;5;0;0;0;0;2
Kupplungssatz;479;28153;3;0,0019;1;1;0;1;0;1;0;1;0;1
Kupplungssatz;479;9985;2;0,0012;3;4;4;2;4;0;0;1;2;7
Kupplungssatz;479;153507;1;0,0006;2;0;0;1;0;0;0;0;0;1
Kupplungssatz;479;5598;11;0,0069;1;1;1;2;1;4;0;1;1;1
Kupplungssatz;479;9036;2;0,0012;0;2;1;1;1;0;0;0;1;1
Kupplungssatz;479;18232;71;0,0443;1;2;1;1;6;1;0;0;0;3
Kupplungssatz;479;55792;1;0,0006;0;1;0;0;0;0;0;0;0;0
Kupplungssatz;479;33716;43;0,0269;4;4;2;2;3;2;0;1;3;2
Kupplungssatz;479;142774;1;0,0006;0;0;0;0;1;0;0;0;0;0
Kupplungssatz;479;30884;12;0,0075;5;2;1;2;2;2;0;1;0;1
Kupplungssatz;479;32675;2;0,0012;1;2;2;1;4;0;0;0;3;3
Kupplungssatz;479;5114;2;0,0012;1;1;0;1;1;0;0;0;0;1
Kupplungssatz;479;18991;4;0,0025;0;1;0;1;1;0;0;0;1;1
Kupplungssatz;479;10139;7;0,0044;1;1;1;3;0;1;0;0;1;1
Kupplungssatz;479;139153;9;0,0056;0;2;0;1;0;0;0;0;2;1
Kupplungssatz;479;56231;1;0,0006;0;0;2;0;0;0;0;0;0;1
Kupplungssatz;479;11671;20;0,0125;0;0;0;0;2;1;0;0;0;1
Kupplungssatz;479;56119;15;0,0094;0;2;1;0;0;0;0;0;0;0
Kupplungssatz;479;58612;17;0,0106;1;3;1;2;3;0;0;1;3;3
Kupplungssatz;479;10620;7;0,0044;0;1;0;1;2;2;0;0;1;1
Kupplungssatz;479;120080;5;0,0031;2;5;1;1;5;1;0;0;2;1
Kupplungssatz;479;10156;3;0,0019;0;2;0;0;1;1;0;0;0;1
Kupplungssatz;479;107350;1;0,0006;0;0;2;0;0;0;0;0;0;0
Kupplungssatz;479;122249;3;0,0019;1;2;0;1;2;1;0;1;1;1
Kupplungssatz;479;11485;12;0,0075;0;1;2;1;2;0;0;0;1;2
Kupplungssatz;479;14400;4;0,0025;0;0;0;0;0;0;0;0;0;2
Kupplungssatz;479;122436;1;0,0006;2;1;0;5;2;0;0;0;2;0
Kupplungssatz;479;8901;1;0,0006;0;2;2;2;1;0;0;0;1;2
Kupplungssatz;479;131769;10;0,0062;0;2;0;2;1;1;0;1;1;2
Kupplungssatz;479;7724;1;0,0006;1;0;1;1;1;1;0;0;0;1
Kupplungssatz;479;21315;1;0,0006;1;1;1;1;1;1;0;1;1;0
Kupplungssatz;479;120248;1;0,0006;0;1;0;0;1;0;0;0;0;1
Kupplungssatz;479;107982;1;0,0006;0;1;1;1;1;0;0;1;1;1
Kupplungssatz;479;16810;15;0,0094;1;1;2;1;2;0;0;0;1;1
Kupplungssatz;479;22650;38;0,0237;1;1;1;1;1;1;0;1;1;1
Kupplungssatz;479;11841;2;0,0012;2;2;1;4;6;0;0;0;2;2
Kupplungssatz;479;32274;13;0,0081;0;5;2;3;2;0;0;0;2;5
Kupplungssatz;479;2260;4;0,0025;1;1;0;1;4;1;0;0;1;1
Kupplungssatz;479;111758;6;0,0037;1;0;1;0;2;0;0;0;3;2
Kupplungssatz;479;110042;15;0,0094;1;2;2;1;2;0;0;1;1;2
Kupplungssatz;479;118509;2;0,0012;0;2;0;0;1;0;0;0;2;2
Kupplungssatz;479;56855;50;0,0312;1;5;1;1;7;1;0;2;1;1
Kupplungssatz;479;9292;2;0,0012;1;1;1;1;3;1;0;1;0;1
Kupplungssatz;479;150674;1;0,0006;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;8207;16;0,01;1;1;1;1;3;1;0;1;1;2
Kupplungssatz;479;4577;1;0,0006;1;0;1;1;1;0;0;0;1;0
Kupplungssatz;479;18779;2;0,0012;2;2;2;2;4;2;0;2;2;1
Kupplungssatz;479;128814;1;0,0006;0;2;0;1;3;0;0;0;0;1
Kupplungssatz;479;14902;1;0,0006;2;2;1;10;2;4;0;1;0;1
Kupplungssatz;479;22659;1;0,0006;0;2;1;1;2;0;0;0;2;1
Kupplungssatz;479;130593;23;0,0144;0;2;0;2;2;0;0;0;0;3
Kupplungssatz;479;16095;83;0,0518;1;1;1;2;2;1;0;1;1;1
Kupplungssatz;479;28345;3;0,0019;1;2;0;1;1;1;0;0;0;1
Kupplungssatz;479;23081;4;0,0025;2;2;3;2;2;1;0;2;2;4
Kupplungssatz;479;115208;15;0,0094;2;2;3;2;5;0;0;0;2;3
Kupplungssatz;479;113756;3;0,0019;3;4;1;4;3;3;0;3;2;2
Kupplungssatz;479;15337;4;0,0025;0;2;4;2;5;2;0;1;3;3
Kupplungssatz;479;23156;8;0,005;0;3;0;2;4;0;0;0;0;2
Kupplungssatz;479;116488;3;0,0019;1;1;1;1;2;0;0;0;1;1
Kupplungssatz;479;8394;1;0,0006;1;2;2;2;5;1;0;1;2;3
Kupplungssatz;479;29950;34;0,0212;2;2;2;2;2;1;0;2;2;3
Kupplungssatz;479;9544;2;0,0012;1;1;1;1;1;0;0;1;1;0
Kupplungssatz;479;1511;4;0,0025;0;5;1;1;2;0;0;0;1;1
Kupplungssatz;479;101157;46;0,0287;1;3;1;2;4;0;0;2;1;2
Kupplungssatz;479;15451;20;0,0125;0;5;1;4;5;0;0;0;3;3
Kupplungssatz;479;33877;30;0,0187;1;3;1;1;1;1;0;0;1;1
Kupplungssatz;479;3423;1;0,0006;1;0;1;1;1;1;0;1;0;0
Kupplungssatz;479;23061;2;0,0012;7;4;1;3;6;3;0;3;5;3
Kupplungssatz;479;14618;1;0,0006;0;6;2;4;7;0;0;0;4;4
Kupplungssatz;479;8990;3;0,0019;1;1;0;1;1;0;0;0;1;3
Kupplungssatz;479;603;1;0,0006;1;2;1;1;2;1;0;0;1;1
Kupplungssatz;479;131119;10;0,0062;0;1;0;0;2;0;0;0;0;2
Kupplungssatz;479;118766;19;0,0119;0;1;2;1;2;1;0;1;1;1
Kupplungssatz;479;133157;2;0,0012;0;2;0;0;2;0;0;0;0;2
Kupplungssatz;479;17206;4;0,0025;0;1;1;0;1;0;0;0;0;1
Kupplungssatz;479;22950;3;0,0019;0;1;1;1;1;0;0;0;1;1
Kupplungssatz;479;101114;7;0,0044;4;3;6;3;4;1;0;2;3;3
Kupplungssatz;479;107438;3;0,0019;0;3;1;1;1;0;0;0;0;2
Kupplungssatz;479;32070;2;0,0012;0;2;2;2;2;0;0;0;2;4
Kupplungssatz;479;19363;6;0,0037;0;2;1;1;2;1;0;2;1;1
Kupplungssatz;479;9841;1;0,0006;0;0;0;0;0;0;0;0;0;1
Kupplungssatz;479;1560;2;0,0012;0;1;0;0;1;0;0;0;1;1
Kupplungssatz;479;8805;2;0,0012;2;1;1;1;3;0;0;0;1;1
Kupplungssatz;479;56338;4;0,0025;2;3;2;3;1;0;0;0;0;2
Kupplungssatz;479;16890;2;0,0012;3;3;0;3;4;1;0;0;2;1
Kupplungssatz;479;7915;1;0,0006;1;1;1;1;0;1;0;1;1;2
Kupplungssatz;479;113279;1;0,0006;1;1;1;1;3;1;0;1;0;1
Kupplungssatz;479;12066;19;0,0119;1;1;1;1;2;0;0;0;1;1
Kupplungssatz;479;19479;2;0,0012;0;1;1;1;1;0;0;0;1;1
Kupplungssatz;479;9331;1;0,0006;1;2;1;1;4;1;0;1;1;1
Kupplungssatz;479;28222;14;0,0087;0;2;1;2;2;0;0;0;2;3
Kupplungssatz;479;59406;7;0,0044;0;1;0;1;0;0;0;0;0;2
Kupplungssatz;479;13007;1;0,0006;0;1;0;1;2;1;0;1;0;0
Kupplungssatz;479;11222;2;0,0012;1;1;0;0;2;1;0;1;0;2
Kupplungssatz;479;145732;2;0,0012;0;2;0;0;0;0;0;0;0;0
Kupplungssatz;479;145847;1;0,0006;0;0;0;0;0;0;0;0;0;1
Kupplungssatz;479;10416;18;0,0112;0;1;0;1;1;0;0;0;0;1
Kupplungssatz;479;142257;1;0,0006;0;2;0;1;1;0;0;0;0;1
Kupplungssatz;479;139715;2;0,0012;0;5;0;4;2;0;0;0;0;5
Kupplungssatz;479;17698;61;0,0381;1;1;1;1;0;1;0;1;1;2
Kupplungssatz;479;14370;3;0,0019;2;2;0;1;2;0;0;0;0;2
Kupplungssatz;479;30091;9;0,0056;1;2;1;1;3;1;0;1;0;2
Kupplungssatz;479;116792;4;0,0025;1;2;0;2;1;0;0;0;2;2
Kupplungssatz;479;105905;29;0,0181;2;3;2;3;4;0;0;2;3;4
Kupplungssatz;479;118765;2;0,0012;0;1;2;1;2;1;0;1;1;1
Kupplungssatz;479;28350;1;0,0006;1;0;1;1;0;0;0;1;0;0
Kupplungssatz;479;138957;4;0,0025;0;1;0;1;3;1;0;1;1;1
Kupplungssatz;479;6074;1;0,0006;0;0;2;1;2;0;0;0;2;2
Kupplungssatz;479;34566;1;0,0006;1;2;1;0;2;0;0;0;0;0
Kupplungssatz;479;4078;1;0,0006;1;1;1;1;2;1;0;0;1;1
Kupplungssatz;479;15607;1;0,0006;0;2;0;1;1;0;0;0;0;1
Kupplungssatz;479;106417;4;0,0025;0;2;0;1;3;0;0;1;1;1
Kupplungssatz;479;10209;6;0,0037;3;3;2;3;3;0;0;0;0;3
Kupplungssatz;479;17970;107;0,0668;4;4;5;3;14;2;0;2;6;7
Kupplungssatz;479;107440;5;0,0031;0;3;1;1;2;0;0;0;0;2
Kupplungssatz;479;18040;215;0,1343;3;3;1;2;1;2;0;1;1;1
Kupplungssatz;479;115221;4;0,0025;0;2;0;3;0;0;0;0;0;2
Kupplungssatz;479;26598;2;0,0012;1;1;0;1;0;0;0;1;1;1
Kupplungssatz;479;18432;25;0,0156;1;3;2;1;3;1;0;1;2;2
Kupplungssatz;479;15238;1;0,0006;0;1;1;1;1;1;0;0;1;1
Kupplungssatz;479;115122;11;0,0069;1;2;2;1;2;0;0;1;1;2
Kupplungssatz;479;119839;24;0,015;0;5;0;3;3;1;0;0;0;2
Kupplungssatz;479;16673;9;0,0056;2;3;2;1;3;1;0;1;2;2
Kupplungssatz;479;6304;2;0,0012;1;1;1;1;1;0;0;0;1;1
Kupplungssatz;479;33337;1;0,0006;2;2;4;2;2;1;0;2;2;2
Kupplungssatz;479;19329;4;0,0025;0;1;1;0;2;1;0;1;1;1
Kupplungssatz;479;131829;1;0,0006;0;1;0;0;4;0;0;0;0;2
Kupplungssatz;479;59250;1;0,0006;0;1;0;1;1;0;0;0;0;0
Kupplungssatz;479;136956;9;0,0056;0;1;0;1;2;0;0;0;0;3
Kupplungssatz;479;2862;5;0,0031;3;7;1;2;4;1;0;1;4;6
Kupplungssatz;479;20709;8;0,005;2;2;2;6;0;1;0;1;2;1
Kupplungssatz;479;19211;1;0,0006;1;0;1;1;2;2;0;0;1;1
Kupplungssatz;479;16678;14;0,0087;1;2;1;1;3;1;0;1;2;2
Kupplungssatz;479;15536;2;0,0012;2;4;0;2;4;0;0;0;3;2
Kupplungssatz;479;15783;1;0,0006;1;2;4;1;3;0;0;0;2;2
Kupplungssatz;479;10499;3;0,0019;1;2;0;1;1;1;0;0;1;1
Kupplungssatz;479;27221;1;0,0006;0;1;0;0;0;0;0;0;0;1
Kupplungssatz;479;19382;4;0,0025;0;1;0;1;0;0;0;0;0;1
Kupplungssatz;479;137265;2;0,0012;0;2;1;1;2;0;0;0;2;2
Kupplungssatz;479;106508;4;0,0025;0;1;1;1;1;0;0;0;0;1
Kupplungssatz;479;1884;2;0,0012;0;2;0;1;3;0;0;0;2;3
Kupplungssatz;479;118645;1;0,0006;0;1;1;1;3;0;0;0;4;2
Kupplungssatz;479;11187;2;0,0012;1;1;0;0;0;0;0;0;1;1
Kupplungssatz;479;1500;31;0,0194;2;4;1;1;4;2;0;1;2;5
Kupplungssatz;479;32092;42;0,0262;1;3;2;3;3;1;0;1;1;3
Kupplungssatz;479;11090;2;0,0012;1;1;0;1;1;0;0;0;0;1
Kupplungssatz;479;18034;146;0,0912;1;3;2;2;2;2;0;2;2;2
Kupplungssatz;479;7241;17;0,0106;0;1;0;3;4;3;0;0;2;3
Kupplungssatz;479;10960;12;0,0075;2;4;7;2;4;0;0;0;4;4
Kupplungssatz;479;29567;65;0,0406;2;6;4;6;4;0;0;3;2;2
Kupplungssatz;479;55127;23;0,0144;0;2;1;1;3;0;0;1;1;3
Kupplungssatz;479;55595;1;0,0006;0;2;2;2;1;1;0;1;1;1
Kupplungssatz;479;33775;4;0,0025;0;1;0;0;1;0;0;0;1;1
Kupplungssatz;479;24195;1;0,0006;1;3;0;3;3;1;0;2;2;3
Kupplungssatz;479;3270;1;0,0006;1;1;1;1;2;2;0;1;1;1
Kupplungssatz;479;8417;1;0,0006;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;19605;63;0,0393;1;3;1;1;1;1;0;1;1;0
Kupplungssatz;479;1899;1;0,0006;3;2;2;2;2;1;0;0;2;2
Kupplungssatz;479;117856;3;0,0019;0;0;0;0;2;0;0;0;0;1
Kupplungssatz;479;11375;1;0,0006;0;2;0;0;1;0;0;0;2;2
Kupplungssatz;479;6366;1;0,0006;0;1;1;1;0;0;0;0;0;0
Kupplungssatz;479;14461;5;0,0031;0;1;1;1;0;1;0;1;1;0
Kupplungssatz;479;42;1;0,0006;0;0;0;1;1;0;0;0;0;1
Kupplungssatz;479;119851;1;0,0006;4;4;2;4;4;2;0;3;0;2
Kupplungssatz;479;7710;1;0,0006;0;0;0;1;0;1;0;0;0;0
Kupplungssatz;479;57607;9;0,0056;2;1;1;2;1;1;0;1;1;1
Kupplungssatz;479;13080;4;0,0025;0;2;1;0;5;1;0;1;2;2
Kupplungssatz;479;105882;13;0,0081;1;1;1;1;4;1;0;1;1;1
Kupplungssatz;479;19698;10;0,0062;1;2;1;1;3;1;0;1;1;1
Kupplungssatz;479;143042;1;0,0006;2;0;8;0;16;1;0;2;0;0
Kupplungssatz;479;19545;1;0,0006;0;0;0;1;2;0;0;0;0;3
Kupplungssatz;479;9343;3;0,0019;1;1;0;1;2;1;0;1;0;1
Kupplungssatz;479;12208;7;0,0044;1;3;1;1;4;1;0;1;1;3
Kupplungssatz;479;16651;31;0,0194;1;1;1;1;1;1;0;0;1;1
Kupplungssatz;479;112128;10;0,0062;0;2;2;2;1;0;0;2;0;1
Kupplungssatz;479;59077;9;0,0056;1;3;1;2;3;0;0;1;1;1
Kupplungssatz;479;26235;5;0,0031;0;1;0;2;1;0;0;0;2;1
Kupplungssatz;479;1712;1;0,0006;1;3;4;2;6;1;0;0;3;6
Kupplungssatz;479;4279;2;0,0012;1;1;1;1;1;2;0;0;1;0
Kupplungssatz;479;22481;3;0,0019;1;1;1;1;6;1;0;1;1;2
Kupplungssatz;479;10266;1;0,0006;0;1;1;1;3;0;0;0;1;1
Kupplungssatz;479;28918;1;0,0006;1;1;0;1;2;1;0;0;0;0
Kupplungssatz;479;13363;46;0,0287;0;1;1;1;1;0;0;0;1;2
Kupplungssatz;479;31022;1;0,0006;2;1;1;1;2;0;0;0;0;1
Kupplungssatz;479;11097;2;0,0012;1;1;1;1;0;0;0;0;0;1
Kupplungssatz;479;15471;11;0,0069;1;1;1;1;1;1;0;1;1;1
Kupplungssatz;479;15470;19;0,0119;1;1;1;1;1;1;0;1;1;1
Kupplungssatz;479;19198;6;0,0037;2;1;2;5;1;2;0;1;1;1
Kupplungssatz;479;28261;2;0,0012;1;1;1;1;1;1;0;0;1;1
Kupplungssatz;479;140389;2;0,0012;0;0;0;0;1;0;0;0;0;2
Kupplungssatz;479;4155;4;0,0025;1;1;1;1;1;1;0;0;1;1
Kupplungssatz;479;8409;2;0,0012;0;1;1;1;1;0;0;0;1;1
Kupplungssatz;479;11693;4;0,0025;1;1;2;1;1;1;0;1;1;2
Kupplungssatz;479;57283;3;0,0019;0;2;0;2;6;0;0;0;0;2
Kupplungssatz;479;10046;10;0,0062;0;3;2;1;4;0;0;0;1;1
Kupplungssatz;479;58978;2;0,0012;0;2;0;2;0;0;0;0;0;0
Kupplungssatz;479;31110;3;0,0019;0;2;0;0;2;0;0;0;2;1
Kupplungssatz;479;127861;2;0,0012;0;2;0;1;5;0;0;0;0;2
Kupplungssatz;479;128492;1;0,0006;2;2;0;2;2;0;0;0;0;4
Kupplungssatz;479;20313;2;0,0012;0;1;0;1;0;0;0;0;0;0
Kupplungssatz;479;112382;2;0,0012;0;2;0;2;3;1;0;2;2;2
Kupplungssatz;479;19858;24;0,015;2;2;1;2;4;2;0;2;2;2
Kupplungssatz;479;118006;2;0,0012;1;1;0;1;5;1;0;1;0;1
Kupplungssatz;479;3045;2;0,0012;1;2;0;1;1;1;0;0;1;2
Kupplungssatz;479;18072;14;0,0087;6;6;5;6;8;0;0;0;7;6
Kupplungssatz;479;155415;7;0,0044;0;0;0;0;0;0;0;0;0;3
Kupplungssatz;479;25473;1;0,0006;1;1;1;1;4;0;0;0;0;2
Kupplungssatz;479;648;24;0,015;1;3;1;1;1;1;0;0;1;1
Kupplungssatz;479;32110;12;0,0075;0;2;0;2;1;1;0;0;0;1
Kupplungssatz;479;2739;1;0,0006;1;1;0;1;1;0;0;0;0;0
Kupplungssatz;479;114881;6;0,0037;0;0;0;1;0;0;0;0;0;1
Kupplungssatz;479;145758;1;0,0006;2;4;1;3;2;0;0;1;2;1
Kupplungssatz;479;128420;14;0,0087;0;5;1;3;3;0;0;0;1;2
Kupplungssatz;479;131273;11;0,0069;0;3;0;4;0;0;0;0;2;4
Kupplungssatz;479;131269;2;0,0012;0;3;0;4;0;0;0;0;2;4
Kupplungssatz;479;107641;3;0,0019;3;4;1;2;2;0;0;1;0;3
Kupplungssatz;479;34951;241;0,1505;1;4;1;2;6;1;0;2;1;3
Kupplungssatz;479;18080;23;0,0144;6;6;5;6;8;0;0;0;7;6
Kupplungssatz;479;118539;22;0,0137;2;3;0;2;7;0;0;0;0;3
Kupplungssatz;479;2330;1;0,0006;2;2;0;0;2;0;0;0;2;0
Kupplungssatz;479;19278;52;0,0325;0;1;1;1;1;0;0;0;1;1
Kupplungssatz;479;5266;2;0,0012;2;1;1;1;2;1;0;1;1;1
Kupplungssatz;479;110764;1;0,0006;1;2;1;2;5;1;0;1;0;2
Kupplungssatz;479;5286;5;0,0031;1;1;1;1;2;0;0;0;1;1
Kupplungssatz;479;32741;10;0,0062;2;4;0;3;5;1;0;0;2;2
Kupplungssatz;479;34486;1;0,0006;2;3;1;1;1;0;0;1;2;5
Kupplungssatz;479;128974;7;0,0044;0;3;1;1;3;0;0;1;1;2
Kupplungssatz;479;8952;1;0,0006;2;2;1;1;2;0;0;0;2;2
Kupplungssatz;479;15820;2;0,0012;0;3;0;3;4;0;0;0;3;2
Kupplungssatz;479;10214;1;0,0006;0;0;0;0;0;0;0;0;0;2
Kupplungssatz;479;6442;36;0,0225;5;8;1;6;7;1;0;1;11;4
Kupplungssatz;479;14261;1;0,0006;1;1;2;1;4;1;0;0;2;2
Kupplungssatz;479;3825;1;0,0006;4;3;1;2;4;0;0;0;1;2
Kupplungssatz;479;33126;4;0,0025;7;2;1;2;7;3;0;3;5;4
Kupplungssatz;479;30433;1;0,0006;0;1;2;1;1;0;0;0;1;2
Kupplungssatz;479;147974;5;0,0031;0;1;0;0;0;0;0;0;0;0
Kupplungssatz;479;57477;7;0,0044;1;6;1;1;5;1;0;1;4;5
Kupplungssatz;479;106283;15;0,0094;2;1;2;1;2;0;0;0;2;2
Kupplungssatz;479;300;7;0,0044;1;2;1;0;1;0;0;0;1;1
Kupplungssatz;479;9926;1;0,0006;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;15934;2;0,0012;1;1;1;1;2;1;0;1;1;0
Kupplungssatz;479;59401;16;0,01;1;3;1;1;2;2;0;1;1;1
Kupplungssatz;479;108152;7;0,0044;2;5;2;3;4;0;0;2;4;10
Kupplungssatz;479;31596;22;0,0137;2;5;4;4;7;1;0;1;7;8
Kupplungssatz;479;9647;27;0,0169;3;4;5;4;8;1;0;0;4;4
Kupplungssatz;479;145876;4;0,0025;0;3;3;3;1;0;0;0;0;3
Kupplungssatz;479;27994;2;0,0012;1;3;1;1;3;0;0;0;1;1
Kupplungssatz;479;123367;16;0,01;1;0;0;5;6;1;0;0;2;5
Kupplungssatz;479;17293;1;0,0006;0;2;0;1;2;0;0;0;1;1
Kupplungssatz;479;16582;5;0,0031;2;3;4;0;2;1;0;0;6;5
Kupplungssatz;479;108484;2;0,0012;0;3;1;3;3;1;0;0;2;3
Kupplungssatz;479;1833;2;0,0012;0;2;0;0;2;0;0;0;0;1
Kupplungssatz;479;19939;22;0,0137;1;4;2;1;1;2;0;1;1;1
Kupplungssatz;479;135954;3;0,0019;0;3;0;1;7;0;0;1;0;0
Kupplungssatz;479;119329;29;0,0181;0;2;1;1;2;1;0;1;0;2
Kupplungssatz;479;27386;4;0,0025;1;1;0;1;1;0;0;0;0;0
Kupplungssatz;479;56557;3;0,0019;2;4;1;1;2;0;0;1;1;2
Kupplungssatz;479;19273;2;0,0012;2;4;1;1;4;2;0;2;1;1
Kupplungssatz;479;14695;4;0,0025;3;2;1;1;2;1;0;1;1;1
Kupplungssatz;479;31589;1;0,0006;2;6;1;4;7;1;0;2;0;5
Kupplungssatz;479;32086;51;0,0319;2;2;2;2;5;0;0;1;2;2
Kupplungssatz;479;5109;6;0,0037;2;2;0;1;2;0;0;0;0;1
Kupplungssatz;479;11983;2;0,0012;0;0;0;1;0;1;0;0;1;1
Kupplungssatz;479;137672;16;0,01;1;1;0;2;0;0;0;0;0;1
Kupplungssatz;479;114328;6;0,0037;1;2;2;1;2;0;0;0;1;2
Kupplungssatz;479;101107;1;0,0006;0;2;1;0;2;1;0;0;0;0
Kupplungssatz;479;133612;1;0,0006;0;0;1;1;3;0;0;1;0;2
Kupplungssatz;479;28831;1;0,0006;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;2746;2;0,0012;1;1;0;1;1;0;0;0;0;1
Kupplungssatz;479;34552;1;0,0006;0;1;0;2;0;0;0;0;0;0
Kupplungssatz;479;17251;11;0,0069;1;2;3;2;4;0;0;2;2;2
Kupplungssatz;479;18389;116;0,0725;1;1;1;1;5;1;0;1;1;1
Kupplungssatz;479;21148;13;0,0081;2;1;1;2;1;1;0;1;1;1
Kupplungssatz;479;108611;1;0,0006;2;0;2;0;0;0;0;0;0;0
Kupplungssatz;479;126010;2;0,0012;2;0;0;0;8;0;0;0;0;0
Kupplungssatz;479;56168;1;0,0006;0;1;0;0;0;0;0;0;0;0
Kupplungssatz;479;5394;3;0,0019;1;5;1;7;4;0;0;0;3;5
Kupplungssatz;479;3007;1;0,0006;0;0;0;0;0;0;0;0;1;1
Kupplungssatz;479;15230;3;0,0019;0;1;1;1;1;1;0;0;1;1
Kupplungssatz;479;116186;9;0,0056;0;6;0;3;4;0;0;0;0;4
Kupplungssatz;479;131976;1;0,0006;0;1;0;1;0;0;0;0;0;1
Kupplungssatz;479;11480;12;0,0075;0;1;0;1;2;0;0;0;1;2
Kupplungssatz;479;33326;1;0,0006;1;1;2;1;2;1;0;2;1;2
Kupplungssatz;479;5894;1;0,0006;1;1;0;0;1;0;0;0;0;1
Kupplungssatz;479;19900;18;0,0112;1;2;2;1;1;0;0;1;2;1
Kupplungssatz;479;7549;1;0,0006;0;0;0;0;0;0;0;0;0;2
Kupplungssatz;479;125349;1;0,0006;0;0;0;0;0;1;0;0;0;0
Kupplungssatz;479;123220;4;0,0025;0;0;0;0;0;0;0;0;0;0
Kupplungssatz;479;19219;17;0,0106;1;1;1;1;1;0;0;0;1;1
Kupplungssatz;479;118702;2;0,0012;0;0;0;0;0;0;0;0;2;0
Kupplungssatz;479;115178;4;0,0025;0;3;0;2;4;1;0;2;1;2
Kupplungssatz;479;59316;2;0,0012;1;2;1;1;4;1;0;1;2;1
Kupplungssatz;479;112237;9;0,0056;0;2;1;0;1;0;0;0;2;2
Kupplungssatz;479;4854;1;0,0006;0;0;0;0;0;0;0;0;0;1
Kupplungssatz;479;4581;1;0,0006;0;0;0;0;0;0;0;0;0;0
