GENARTNR;GENARTDESCR;NORMSEARCHWORD;QTY_POS;RATIO (%);Schaeffler LuK;VALEO;HERTH+BUSS JAKOPARTS;JAPANPARTS;AISIN;BLUE PRINT;EXEDY;WESTLAKE;RYMEC;SACHS
479;Kupplungssatz;600019700LUK;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600019800;137;0,0661;1;0;0;0;1;1;1;1;1;1
479;Kupplungssatz;600019800LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600019900;240;0,1158;1;1;0;0;1;0;1;1;0;0
479;Kupplungssatz;600019900LUK;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600020000;165;0,0796;1;1;0;1;1;1;1;0;1;1
479;Kupplungssatz;600020100;33;0,0159;1;0;0;0;0;0;1;0;0;1
479;Kupplungssatz;600020200;11;0,0053;1;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;600020300;3;0,0014;1;1;0;0;0;0;1;0;0;0
479;Kupplungssatz;600020400;30;0,0145;1;1;0;1;1;0;1;0;0;1
479;Kupplungssatz;600020600;10;0,0048;1;0;0;0;1;0;1;0;0;1
479;Kupplungssatz;600020900;41;0,0198;1;1;0;1;1;1;0;0;1;1
479;Kupplungssatz;600020900LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600021000;1;0,0005;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;600021100;11;0,0053;1;1;0;1;1;0;0;1;0;0
479;Kupplungssatz;600021400;5;0,0024;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;600021500;51;0,0246;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;600021500LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600021600;42;0,0203;1;1;0;1;1;0;0;0;0;1
479;Kupplungssatz;600021700;28;0,0135;1;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;600021700LUK;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600021800;10;0,0048;1;1;0;0;1;0;0;0;0;0
479;Kupplungssatz;600021900;8;0,0039;1;0;0;0;1;0;1;0;0;1
479;Kupplungssatz;600022000;3;0,0014;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600022100;7;0,0034;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;600022200;2;0,001;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;600022300;4;0,0019;1;1;0;1;1;0;0;0;0;0
479;Kupplungssatz;600022600;21;0,0101;1;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;600022700;10;0,0048;1;1;0;0;1;0;0;0;0;0
479;Kupplungssatz;600022800;151;0,0728;1;1;0;0;1;1;1;0;1;1
479;Kupplungssatz;600022800LUK;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600022900;52;0,0251;1;1;1;0;1;1;0;0;1;1
479;Kupplungssatz;600023000;116;0,056;1;1;0;0;1;1;1;1;1;1
479;Kupplungssatz;600023100;4;0,0019;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;600023200;21;0,0101;1;1;0;1;1;0;0;0;0;1
479;Kupplungssatz;600023300;1;0,0005;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;600023400;147;0,0709;1;1;0;0;1;1;1;0;1;1
479;Kupplungssatz;600023400LUK;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600023500;226;0,109;1;1;0;0;1;1;1;0;1;1
479;Kupplungssatz;600023500LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600023500?;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600023600;11;0,0053;1;0;0;0;0;0;1;0;0;0
479;Kupplungssatz;600023700;88;0,0425;1;1;0;0;1;1;0;0;0;1
479;Kupplungssatz;600023800;191;0,0921;1;1;0;1;1;1;1;1;1;1
479;Kupplungssatz;600023800LUK;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600023900;37;0,0178;1;1;0;1;1;0;1;0;0;1
479;Kupplungssatz;600024000;127;0,0613;1;1;0;0;1;1;0;1;1;1
479;Kupplungssatz;600024100;2;0,001;1;1;0;1;0;0;0;0;0;0
479;Kupplungssatz;600024600;17;0,0082;1;0;0;0;1;1;0;0;0;1
479;Kupplungssatz;600024700;19;0,0092;1;0;0;0;1;0;1;0;0;0
479;Kupplungssatz;600025100;11;0,0053;1;0;0;0;0;0;1;0;0;0
479;Kupplungssatz;600025400;15;0,0072;1;1;0;0;1;0;0;0;0;1
479;Kupplungssatz;600025500;34;0,0164;1;1;0;0;1;1;0;0;0;1
479;Kupplungssatz;600025500LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600025700;9;0,0043;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600025900;1;0,0005;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;600026000;21;0,0101;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;600026100;26;0,0125;1;1;0;0;0;1;0;0;1;1
479;Kupplungssatz;600026100LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600026200;48;0,0232;1;0;0;0;0;1;1;0;1;1
479;Kupplungssatz;600026400;16;0,0077;1;1;0;1;1;0;0;0;1;1
479;Kupplungssatz;600026500;2;0,001;1;1;0;1;0;0;0;0;0;0
479;Kupplungssatz;600026600;5;0,0024;1;1;0;0;1;1;0;0;0;1
479;Kupplungssatz;600026700;1;0,0005;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;600026800;33;0,0159;1;0;0;1;1;0;1;1;0;1
479;Kupplungssatz;600026900;17;0,0082;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600027100;4;0,0019;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;600027300;1;0,0005;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;600027400;3;0,0014;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;600027500;73;0,0352;1;1;0;0;1;0;0;0;0;1
479;Kupplungssatz;600027500LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600027600;7;0,0034;1;1;0;0;1;0;0;0;0;0
479;Kupplungssatz;600027700;286;0,138;1;1;0;0;1;1;1;0;1;1
479;Kupplungssatz;600027700LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600027800;2;0,001;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600028100;1;0,0005;1;1;0;0;0;0;0;1;0;0
479;Kupplungssatz;600028300;18;0,0087;1;1;0;0;1;0;0;0;0;0
479;Kupplungssatz;600028400;1;0,0005;1;1;0;0;1;0;0;0;0;0
479;Kupplungssatz;600028500;7;0,0034;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;600028600;9;0,0043;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;600028800;46;0,0222;1;1;0;1;1;0;1;0;1;1
479;Kupplungssatz;600028900;30;0,0145;1;0;0;1;1;0;0;0;0;0
479;Kupplungssatz;600029000;16;0,0077;1;0;0;0;1;0;0;0;0;1
479;Kupplungssatz;600029100;305;0,1471;1;0;0;0;1;1;1;1;1;1
479;Kupplungssatz;600029100LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600029300;52;0,0251;1;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;600029300LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600029400;24;0,0116;1;1;0;0;1;1;0;0;0;1
479;Kupplungssatz;600029500;183;0,0883;1;1;0;1;1;1;1;1;1;0
479;Kupplungssatz;600029500LUK;4;0,0019;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600029600;82;0,0396;1;1;0;0;1;0;0;1;1;1
479;Kupplungssatz;600029600LUK;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600029700;41;0,0198;1;1;0;0;1;0;0;0;0;1
479;Kupplungssatz;600029800;65;0,0314;1;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;600029900;247;0,1192;1;1;0;0;1;1;1;1;1;0
479;Kupplungssatz;600029900LUK;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600030000;66;0,0318;1;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;600030200;1;0,0005;1;0;0;0;1;0;0;0;0;0
479;Kupplungssatz;600030300;6;0,0029;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;600030700;8;0,0039;1;1;0;1;0;0;0;0;0;0
479;Kupplungssatz;600030800;253;0,122;1;1;0;1;0;0;1;0;0;1
479;Kupplungssatz;600030800LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600031000;17;0,0082;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;600031500;136;0,0656;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;600031500LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600031600;90;0,0434;1;0;0;0;1;0;0;0;1;1
479;Kupplungssatz;600031700;53;0,0256;1;0;0;1;1;0;0;0;1;1
479;Kupplungssatz;6000317006;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600031800;123;0,0593;1;1;0;0;1;0;0;0;0;1
479;Kupplungssatz;600031900;98;0,0473;1;1;0;0;1;1;0;0;0;1
479;Kupplungssatz;600032000;16;0,0077;1;1;0;0;1;0;0;0;0;0
479;Kupplungssatz;600032100;151;0,0728;1;1;0;0;1;0;1;0;0;1
479;Kupplungssatz;600032100LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600032200;16;0,0077;1;1;0;1;1;0;0;0;0;1
479;Kupplungssatz;600032300;5;0,0024;1;1;0;1;0;0;0;0;1;1
479;Kupplungssatz;600032500;9;0,0043;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;600032600;33;0,0159;1;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;600032700;125;0,0603;1;1;0;1;1;0;1;0;0;1
479;Kupplungssatz;6000327006;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600032800;35;0,0169;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;600032900;31;0,015;1;1;0;0;1;0;0;0;0;1
479;Kupplungssatz;600033000;94;0,0453;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;600033200;60;0,0289;1;1;0;0;1;0;1;0;0;1
479;Kupplungssatz;600033500;142;0,0685;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;600033600;26;0,0125;1;1;0;0;1;0;0;0;0;0
479;Kupplungssatz;600033700;27;0,013;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;600033800;34;0,0164;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;600033900;18;0,0087;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;600034000;25;0,0121;1;1;0;0;1;0;0;0;0;0
479;Kupplungssatz;600034000OUT01;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600034100;21;0,0101;1;1;0;0;1;0;0;0;0;0
479;Kupplungssatz;600034200;92;0,0444;1;1;0;0;1;0;0;0;0;1
479;Kupplungssatz;600034300;8;0,0039;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;600034300LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600034400;8;0,0039;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;600034500;41;0,0198;1;1;0;0;1;0;0;0;0;0
479;Kupplungssatz;600034700;14;0,0068;1;1;0;1;1;0;1;0;0;1
479;Kupplungssatz;600034700LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600034800;1;0,0005;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;600034900;18;0,0087;1;1;0;0;1;0;0;0;0;1
479;Kupplungssatz;600035000;279;0,1346;1;1;0;0;1;0;1;0;0;1
479;Kupplungssatz;600035200;13;0,0063;1;1;0;0;1;0;0;0;0;0
479;Kupplungssatz;600035300;42;0,0203;1;1;0;0;0;0;1;0;0;0
479;Kupplungssatz;600035300LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600035400;9;0,0043;1;1;0;0;1;0;0;0;0;0
479;Kupplungssatz;600035500;485;0,234;1;1;0;0;1;0;1;0;1;1
479;Kupplungssatz;600035500LUK;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600035700;257;0,124;1;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;600035700LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600035800;62;0,0299;1;0;0;0;0;0;1;0;0;1
479;Kupplungssatz;600036000;20;0,0096;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;600036400;58;0,028;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;600036400LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600036500;47;0,0227;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;600036500LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600036600;48;0,0232;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;600036700;2;0,001;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;600036800;32;0,0154;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;600036900;49;0,0236;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600037000;25;0,0121;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600037100;1130;0,5451;1;1;0;0;1;0;1;0;1;0
479;Kupplungssatz;6000371006;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600037100LUK;12;0,0058;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600037300;13;0,0063;1;0;0;0;1;0;0;0;0;0
479;Kupplungssatz;600037400;28;0,0135;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;600037500;25;0,0121;1;0;0;0;1;0;0;0;0;1
479;Kupplungssatz;600037600;192;0,0926;1;1;0;1;1;0;1;0;0;0
479;Kupplungssatz;600037700;5;0,0024;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600037800;82;0,0396;1;0;0;0;1;0;0;0;1;1
479;Kupplungssatz;600038000;2;0,001;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600038200;46;0,0222;1;0;0;0;0;0;0;0;1;0
479;Kupplungssatz;600039600;60;0,0289;1;0;0;1;1;0;0;0;0;0
479;Kupplungssatz;600039600LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600039800;15;0,0072;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600040100;5;0,0024;1;0;0;0;1;0;1;0;0;0
479;Kupplungssatz;600040200;38;0,0183;1;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;600040600;43;0,0207;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600040900;9;0,0043;1;0;0;1;0;0;0;0;0;0
479;Kupplungssatz;600041100;95;0,0458;1;0;0;0;1;0;0;0;1;1
479;Kupplungssatz;600041200;10;0,0048;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600041500;26;0,0125;1;0;0;0;1;0;0;0;0;0
479;Kupplungssatz;600041600;41;0,0198;1;0;0;0;1;0;0;0;0;0
479;Kupplungssatz;600041600LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600041700;2;0,001;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600042000;15;0,0072;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600042100;34;0,0164;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600042300;9;0,0043;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;600042400;37;0,0178;1;0;0;0;1;0;0;0;0;0
479;Kupplungssatz;6000424006;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600042800;3;0,0014;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600042900;42;0,0203;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600043100;7;0,0034;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600043200;1;0,0005;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;600043300;7;0,0034;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;6000608653;1;0,0005;1;1;0;0;0;1;0;0;1;1
479;Kupplungssatz;6000611041;3;0,0014;1;0;1;1;1;1;1;1;1;1
479;Kupplungssatz;6000616052;5;0,0024;1;1;0;0;0;1;0;0;1;0
479;Kupplungssatz;6000616133;2;0,001;1;1;0;0;1;1;0;0;1;1
479;Kupplungssatz;6000616523;7;0,0034;1;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;6000616544;11;0,0053;1;1;1;0;1;1;1;0;1;1
479;Kupplungssatz;6000623041;1;0,0005;0;0;1;0;1;1;0;0;0;1
479;Kupplungssatz;6000626122;22;0,0106;1;1;0;1;1;1;0;0;1;1
479;Kupplungssatz;6000628459;20;0,0096;1;1;0;1;1;1;1;1;1;1
479;Kupplungssatz;6000628461;28;0,0135;1;1;0;1;0;1;1;1;1;1
479;Kupplungssatz;6000628557;85;0,041;0;1;0;1;1;0;0;0;1;1
479;Kupplungssatz;6000631928;3;0,0014;0;1;0;0;1;0;0;0;1;1
479;Kupplungssatz;6000640173;15;0,0072;1;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;6000640369;4;0,0019;0;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;6000640399;5;0,0024;1;1;1;0;1;1;0;0;1;1
479;Kupplungssatz;6001548016;1;0,0005;1;1;0;1;1;0;1;1;1;0
479;Kupplungssatz;6001548020;2;0,001;1;1;1;1;1;1;1;1;1;1
479;Kupplungssatz;6001549053;1;0,0005;0;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;60065;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;601000300;2;0,001;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;601002100;5;0,0024;1;1;0;0;1;1;0;1;0;1
479;Kupplungssatz;601002900;3;0,0014;1;1;0;0;0;1;0;0;0;1
479;Kupplungssatz;601005300;2;0,001;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;601205;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;601886;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;602000100;145;0,0699;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;602000200;72;0,0347;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;602000300;5;0,0024;1;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;602000400;20;0,0096;1;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;602000500;61;0,0294;1;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;602000500LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;602000600;222;0,1071;1;1;1;0;0;1;1;0;0;1
479;Kupplungssatz;602000700;220;0,1061;1;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;602000700LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;602000800;11;0,0053;1;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;602001200;2;0,001;1;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;602001300;5;0,0024;1;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;602001400;1;0,0005;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;602001600;7;0,0034;1;1;0;1;0;0;1;0;0;1
479;Kupplungssatz;602001800;3;0,0014;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;602001900;13;0,0063;1;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;602002500;110;0,0531;1;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;602002600;44;0,0212;1;1;0;0;0;0;1;0;0;1
479;Kupplungssatz;602002800;1;0,0005;1;0;0;0;0;0;0;0;0;1
479;Kupplungssatz;602003000;32;0,0154;1;0;0;0;0;0;1;0;0;1
479;Kupplungssatz;602003600;19;0,0092;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;602003800;86;0,0415;1;0;0;0;0;0;1;0;0;0
479;Kupplungssatz;60202768;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;603000500;9;0,0043;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;603000600;21;0,0101;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;603000700;55;0,0265;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;603002600;22;0,0106;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;603100600;11;0,0053;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;603100600LUK;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;603100700;11;0,0053;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;603300600;2;0,001;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;603400600;1;0,0005;1;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;60434;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;60778039;1;0,0005;0;1;0;0;0;0;0;0;1;1
479;Kupplungssatz;60801995;1;0,0005;1;1;1;0;1;1;0;1;1;1
479;Kupplungssatz;60814061;2;0,001;1;1;0;1;1;1;1;1;1;0
479;Kupplungssatz;60815169;1;0,0005;1;1;0;0;1;1;1;1;1;1
479;Kupplungssatz;60815751;2;0,001;1;1;0;1;1;1;1;1;1;1
479;Kupplungssatz;60815752;1;0,0005;1;1;0;0;1;0;0;1;1;1
479;Kupplungssatz;60816365;8;0,0039;1;1;0;1;1;1;1;1;1;1
479;Kupplungssatz;60816814;1;0,0005;1;1;0;0;1;1;0;0;0;1
479;Kupplungssatz;60816818;2;0,001;1;1;0;1;1;1;1;1;1;1
479;Kupplungssatz;608745;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;608750;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;608767;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;608784;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;608791;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;608793;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;608796;4;0,0019;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;6110300605;1;0,0005;1;1;0;0;1;0;0;1;1;1
479;Kupplungssatz;6110302005;4;0,0019;1;1;0;0;1;0;0;1;1;1
479;Kupplungssatz;612032;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612033;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612057;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612059;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612109;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612215;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612226;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612227;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612638;6;0,0029;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612639;4;0,0019;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612641;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612651;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612654;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612671;4;0,0019;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612678;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612679;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612681;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612686;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612691;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612692;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612695;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612696;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612709;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612712;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612716;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612742;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612743;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612744;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612747;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612750;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612756;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612758;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612867;4;0,0019;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612868;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;61294;2;0,001;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;612964;3;0,0014;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;61379731;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;615001;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;615104;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;615196;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;615202;1;0,0005;0;0;0;0;0;1;0;0;0;0
479;Kupplungssatz;615230;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;615336;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;615370;1;0,0005;0;0;0;0;0;0;0;0;0;0
479;Kupplungssatz;616022206;1;0,0005;1;0;0;0;1;0;0;0;1;1
479;Kupplungssatz;616037;4;0,0019;1;1;0;0;1;0;0;1;0;1
479;Kupplungssatz;616040;9;0,0043;1;1;0;1;1;1;0;1;1;1
479;Kupplungssatz;616049;2;0,001;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;616056400;1;0,0005;1;1;0;0;0;0;0;0;0;1
479;Kupplungssatz;616058760;1;0,0005;0;1;0;0;0;1;1;0;1;1
479;Kupplungssatz;616065;11;0,0053;1;1;0;1;1;0;0;1;0;1
479;Kupplungssatz;616094760;10;0,0048;1;1;1;1;1;1;1;1;1;1
479;Kupplungssatz;616202;1;0,0005;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;616204;4;0,0019;1;1;0;1;0;0;0;0;0;1
479;Kupplungssatz;616220;1;0,0005;0;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;616224;1;0,0005;0;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;616232;8;0,0039;0;1;0;1;0;0;0;0;0;0
479;Kupplungssatz;616333;1;0,0005;1;1;0;0;0;0;0;0;0;0
479;Kupplungssatz;616352;1;0,0005;1;0;0;0;0;0;0;0;1;1
